"GeneName","Ensembl","ENTREZID","exp.1","exp.2","avg_log2FC","p_val","p_val_adj","pct.1","pct.2","Description"
"TUBE1","ENSG00000074935",51175,0.188431995935953,0.180063894745292,0.0691401273996952,0.0102387303095273,1,0.1,0.067,"tubulin epsilon 1"
"AKT1","ENSG00000142208",207,0.276837100964955,0.264336364723743,0.069117285078069,0.00258904165908619,1,0.152,0.103,"AKT serine/threonine kinase 1"
"METTL1","ENSG00000037897",4234,0.0528344279083953,0.0508133630775821,0.0690875928195815,0.138170731667846,1,0.037,0.025,"methyltransferase 1, tRNA methylguanosine"
"FBXO7","ENSG00000100225",25793,0.782709959021909,0.746618852729156,0.0689747579972427,0.0417295632563389,1,0.292,0.242,"F-box protein 7"
"ADAMTS5","ENSG00000154736",11096,0.0671768650308188,0.0644918662866344,0.0689392516486382,0.237163902443742,1,0.034,0.025,"ADAM metallopeptidase with thrombospondin type 1 motif 5"
"UCHL5","ENSG00000116750",51377,0.194683959344628,0.186066964378065,0.0688029324410708,0.0186570752294106,1,0.108,0.076,"ubiquitin C-terminal hydrolase L5"
"LARP4","ENSG00000161813",113251,0.198752304866672,0.189960794224723,0.0686898225144299,0.127182024730621,1,0.091,0.071,"La ribonucleoprotein 4"
"MVP","ENSG00000013364",9961,0.807984890104832,0.770928147281595,0.0685740276057201,0.018368937255505,1,0.303,0.244,"major vault protein"
"THRAP3","ENSG00000054118",9967,1.02574139964514,0.978626513273204,0.0685002242602011,0.0735300687681293,1,0.364,0.31,"thyroid hormone receptor associated protein 3"
"PSMB1","ENSG00000008018",5689,3.30322887040864,3.15052615018264,0.0684901997223473,0.0821717533345864,1,0.695,0.622,"proteasome 20S subunit beta 1"
"RPL22L1","ENSG00000163584",200916,0.979507234291235,0.934546737206741,0.068484093598296,0.0340760499187537,1,0.328,0.277,"ribosomal protein L22 like 1"
"ZNF720","ENSG00000197302",124411,0.201307674705627,0.192426156426475,0.0684746693791856,0.0491175213927999,1,0.104,0.077,"KRAB box domain containing 5"
"MDFI","ENSG00000112559",4188,0.224471282481481,0.214522555670963,0.0684309518981578,0.00170242199922812,1,0.118,0.074,"MyoD family inhibitor"
"POLR2A","ENSG00000181222",5430,0.513407975116325,0.490105084358698,0.0683400298868683,0.00918781452531786,1,0.222,0.166,"RNA polymerase II subunit A"
"SIGIRR","ENSG00000185187",59307,1.26936739380471,1.21111505588795,0.0683100134927798,0.0226921399134609,1,0.414,0.343,"single Ig and TIR domain containing"
"TPCN2","ENSG00000162341",219931,0.0283254823631764,0.0274657969248684,0.0683023830844949,0.0492293174667092,1,0.02,0.01,"two pore segment channel 2"
"MTRNR2L12","ENSG00000269028",NA,0.435154880246794,0.415485634384397,0.0682941224914841,0.000949717526452596,1,0.212,0.146,NA
"FSTL1","ENSG00000163430",11167,0.666921724239946,0.636598903904998,0.068153445736798,0.0104469375306464,1,0.252,0.196,"follistatin like 1"
"PHYHD1","ENSG00000175287",254295,0.124912423781749,0.119617362596205,0.0679327142539901,0.0041733900646923,1,0.06,0.033,"phytanoyl-CoA dioxygenase domain containing 1"
"ERGIC2","ENSG00000087502",51290,0.599810769433968,0.57268243165756,0.0679072354972796,0.0635273041144967,1,0.236,0.193,"ERGIC and golgi 2"
"RAB11A","ENSG00000103769",8766,4.22509609737398,4.03201104850078,0.0676458176156145,0.0674863981986127,1,0.748,0.648,"RAB11A, member RAS oncogene family"
"IGF2BP2","ENSG00000073792",10644,0.259069595589131,0.247669158831105,0.0675533786353222,0.0163691520558044,1,0.108,0.075,"insulin like growth factor 2 mRNA binding protein 2"
"AC004951.6",NA,NA,0.128113708019221,0.12270803584412,0.0675045732723958,0.238660099151389,1,0.053,0.042,NA
"LRP6","ENSG00000070018",4040,0.324890449371899,0.310495897377759,0.0674752049765954,0.0092569769688413,1,0.148,0.105,"LDL receptor related protein 6"
"MARK2","ENSG00000072518",2011,0.149879418706486,0.143483612568415,0.0674561871811026,0.00296005547534367,1,0.091,0.055,"microtubule affinity regulating kinase 2"
"CFAP97","ENSG00000164323",57587,0.461701508684136,0.441080139757331,0.0673950682428375,0.307253333368835,1,0.166,0.148,"cilia and flagella associated protein 97"
"POLG","ENSG00000140521",5428,0.197417765677574,0.188868195518701,0.0673205638128205,0.0705541675975396,1,0.082,0.061,"DNA polymerase gamma, catalytic subunit"
"NRBF2","ENSG00000148572",29982,0.252050503174982,0.241034152075955,0.0671774500006721,0.00624315475611501,1,0.131,0.09,"nuclear receptor binding factor 2"
"CTSO","ENSG00000256043",1519,0.355962322284084,0.34022635403482,0.0671436182997538,0.0353612412317431,1,0.151,0.115,"cathepsin O"
"KATNBL1","ENSG00000134152",79768,0.452608945247325,0.432540699672267,0.0669350650976046,0.0598077624536712,1,0.195,0.157,"katanin regulatory subunit B1 like 1"
"REL","ENSG00000162924",5966,0.970319444982878,0.926831715077498,0.0668550447850688,0.000173582054049749,1,0.332,0.243,"REL proto-oncogene, NF-kB subunit"
"KATNA1","ENSG00000186625",11104,0.243960152737783,0.233367475857754,0.066834846532287,0.054970471369567,1,0.101,0.076,"katanin catalytic subunit A1"
"BRCC3","ENSG00000185515",79184,0.117243034317762,0.112390702016336,0.0667851345609223,0.206844969707361,1,0.06,0.046,"BRCA1/BRCA2-containing complex subunit 3"
"THOC3","ENSG00000051596",84321,0.21278111671787,0.203654593273184,0.0664488224109117,0.00577430982362012,1,0.112,0.074,"THO complex subunit 3"
"OSBPL2","ENSG00000130703",9885,0.156313176935008,0.149731090186075,0.0664241151914156,0.299750002267088,1,0.072,0.06,"oxysterol binding protein like 2"
"WASF2","ENSG00000158195",10163,2.55658004701995,2.44200334889492,0.0664168865672021,0.0679203329857149,1,0.617,0.544,"WASP family member 2"
"ICK","ENSG00000112144",22858,0.115654490463607,0.110904055106314,0.0663970101175551,0.101042295031104,1,0.063,0.046,"ciliogenesis associated kinase 1"
"KDM6A","ENSG00000147050",7403,0.0847675748550941,0.0814083329699515,0.0663635995585468,0.0162528950686879,1,0.051,0.03,"lysine demethylase 6A"
"FKBP1A","ENSG00000088832",2280,12.6999971267263,12.1298623901773,0.0663187190460683,0.00159347450333833,1,0.918,0.882,"FKBP prolyl isomerase 1A"
"VAMP2","ENSG00000220205",6844,2.25745774814851,2.15652594671759,0.0662921801630283,0.0753339355637898,1,0.582,0.51,"vesicle associated membrane protein 2"
"PIGO","ENSG00000165282",84720,0.0741683621378988,0.0712954125499948,0.0661678654824818,0.113578856755226,1,0.039,0.027,"phosphatidylinositol glycan anchor biosynthesis class O"
"TSPAN15","ENSG00000099282",23555,0.920457698506793,0.879651506411861,0.0661606664715232,0.151163598667514,1,0.266,0.231,"tetraspanin 15"
"GTF3C1","ENSG00000077235",2975,0.169054790366067,0.161939720111531,0.0660661715646991,0.0245132900633028,1,0.09,0.062,"general transcription factor IIIC subunit 1"
"PLXDC2","ENSG00000120594",84898,0.310766765357061,0.297320731619001,0.0660071761233261,0.00599359580027452,1,0.161,0.114,"plexin domain containing 2"
"MSL1","ENSG00000188895",339287,0.331744195012993,0.31736455920578,0.0659865567646265,0.00497560484842297,1,0.174,0.124,"MSL complex subunit 1"
"TMOD3","ENSG00000138594",29766,1.01706914404877,0.972100119740978,0.0659120659453598,0.000277706922850719,1,0.371,0.279,"tropomodulin 3"
"BCAP31","ENSG00000185825",10134,2.0286375589412,1.93851122166051,0.0658985596027035,0.0414576275203704,1,0.536,0.462,"B cell receptor associated protein 31"
"FBXL12","ENSG00000127452",54850,0.182577270541028,0.174886398671164,0.0658240405606931,0.264919007101756,1,0.081,0.067,"F-box and leucine rich repeat protein 12"
"DYNC1LI1","ENSG00000144635",51143,0.374942067911788,0.358699052241202,0.0657139414304306,0.0236481734913841,1,0.172,0.131,"dynein cytoplasmic 1 light intermediate chain 1"
"ETV3","ENSG00000117036",2117,0.144671785580366,0.138685221243912,0.0656822692506789,0.0207910502310679,1,0.076,0.05,"ETS variant transcription factor 3"
"ANXA4","ENSG00000196975",307,0.623647031121062,0.59636026844584,0.0656402589925836,0.216636274045604,1,0.229,0.203,"annexin A4"
"RIT1","ENSG00000143622",6016,0.373565103745701,0.357404145214632,0.0656303805539282,0.0211012219983873,1,0.166,0.124,"Ras like without CAAX 1"
"EID1","ENSG00000255302",23741,4.62705489219451,4.42180226530489,0.0656072991773597,0.168741393147526,1,0.779,0.703,"EP300 interacting inhibitor of differentiation 1"
"CD274","ENSG00000120217",29126,0.0880389167738811,0.0845789779435152,0.0655793777156997,0.198653648075849,1,0.039,0.029,"CD274 molecule"
"MLX","ENSG00000108788",6945,0.332956432068498,0.318639117328142,0.0654601582530234,0.0218693811290597,1,0.155,0.116,"MAX dimerization protein MLX"
"RAB3C","ENSG00000152932",115827,0.0631547321384624,0.060805945842052,0.0654543174129105,0.010971791283017,1,0.042,0.022,"RAB3C, member RAS oncogene family"
"PYURF","ENSG00000145337",100996939,1.73430811113963,1.65786319200137,0.065429096004089,0.0408895224783594,1,0.506,0.439,"PIGY upstream open reading frame"
"DHRSX","ENSG00000169084",207063,0.237412573667898,0.227343546606583,0.0653968705091099,0.0179378212722372,1,0.118,0.084,"dehydrogenase/reductase X-linked"
"PIDD1","ENSG00000177595",55367,0.0693796364312603,0.0667607764104828,0.0653253381994596,0.0700180048592074,1,0.035,0.022,"p53-induced death domain protein 1"
"UBB","ENSG00000170315",7314,14.7072480971972,14.0567774478808,0.0653078888394498,0.170178896623373,1,0.959,0.935,"ubiquitin B"
"PPP1R10","ENSG00000204569",5514,0.793182472687481,0.758602245174336,0.0651703926267516,0.0491180926408657,1,0.271,0.224,"protein phosphatase 1 regulatory subunit 10"
"SATB1","ENSG00000182568",6304,0.195618186230653,0.187438788660466,0.0651101249025947,0.00610738711798598,1,0.099,0.064,"SATB homeobox 1"
"C1R","ENSG00000159403",715,0.419851780686134,0.401818303791026,0.0649638251882816,0.148067932637201,1,0.141,0.116,"complement C1r"
"KIAA0141",NA,NA,0.355844059292533,0.340653341693015,0.0648604880680677,0.000460782993770631,1,0.172,0.113,NA
"MRAS","ENSG00000158186",22808,0.219730230119648,0.210534134512521,0.0647870603353011,0.00428654010295781,1,0.11,0.072,"muscle RAS oncogene homolog"
"PITPNM3","ENSG00000091622",83394,0.122570656016424,0.117641320327572,0.0647854081896693,0.000546339967986294,1,0.06,0.028,"PITPNM family member 3"
"TMEM53","ENSG00000126106",79639,0.0752575987094967,0.0724065732450393,0.0647720687925348,0.531259555016507,1,0.038,0.033,"transmembrane protein 53"
"H6PD","ENSG00000049239",9563,0.364459764421128,0.348945975544307,0.0646307044550583,0.0392714663031675,1,0.152,0.118,"hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
"MAP4","ENSG00000047849",4134,0.797785165352582,0.763321180873263,0.064566941545084,0.00381193972855003,1,0.302,0.232,"microtubule associated protein 4"
"SIN3A","ENSG00000169375",25942,0.232224394731415,0.222514421964128,0.0645622688094614,0.0302736360925051,1,0.124,0.091,"SIN3 transcription regulator family member A"
"ATPAF1","ENSG00000123472",64756,0.144089602375883,0.138247232730927,0.0644541211614325,0.0272476722509657,1,0.09,0.063,"ATP synthase mitochondrial F1 complex assembly factor 1"
"RCAN1","ENSG00000159200",1827,0.649250001706458,0.621351645488074,0.0644171537567275,0.245693008735262,1,0.161,0.14,"regulator of calcineurin 1"
"MRPS18B","ENSG00000204568",28973,0.779577230706226,0.746012990318294,0.0643682796087077,0.0369128709843006,1,0.293,0.241,"mitochondrial ribosomal protein S18B"
"C16orf52",NA,NA,0.168651350139721,0.16174770310648,0.0643485000775472,0.00247245789316683,1,0.094,0.057,NA
"PDZD2","ENSG00000133401",23037,0.0841891505175589,0.0809719134087589,0.0643145315529181,0.043302183618797,1,0.043,0.027,"PDZ domain containing 2"
"SZRD1","ENSG00000055070",26099,0.59382713364246,0.568397117508128,0.0642951947056954,0.000890444066114343,1,0.279,0.206,"SUZ RNA binding domain containing 1"
"TRAPPC4","ENSG00000196655",51399,0.693692663744183,0.663980579836587,0.0641414701578986,0.00659982161040533,1,0.28,0.217,"trafficking protein particle complex subunit 4"
"SNRNP200","ENSG00000144028",23020,0.516039584075663,0.494056278570832,0.0641314981406683,0.000454563810961468,1,0.228,0.157,"small nuclear ribonucleoprotein U5 subunit 200"
"UBLCP1","ENSG00000164332",134510,0.240989344680592,0.230991349390714,0.063967189783583,0.00099216679365436,1,0.122,0.076,"ubiquitin like domain containing CTD phosphatase 1"
"ACTN1","ENSG00000072110",87,1.30561530913862,1.24976309082862,0.0635994705642952,0.0767835853130015,1,0.369,0.321,"actinin alpha 1"
"PSMA2","ENSG00000106588",5683,1.36695992273783,1.30853021600581,0.0635244592529958,0.031819753067648,1,0.441,0.37,"proteasome 20S subunit alpha 2"
"DDX27","ENSG00000124228",55661,0.290847115540502,0.278787504605033,0.0634472948154636,0.0446469264814281,1,0.139,0.107,"DEAD-box helicase 27"
"DDA1","ENSG00000130311",79016,0.373546008924122,0.357965632959071,0.0632969593348909,0.00502477308034848,1,0.18,0.128,"DET1 and DDB1 associated 1"
"ANKRD46","ENSG00000186106",157567,0.25893512032795,0.248316544681867,0.0630532988931365,0.00848983642085659,1,0.113,0.077,"ankyrin repeat domain 46"
"VPS25","ENSG00000131475",84313,0.51280250457658,0.491381135551869,0.0628962579809301,0.0532522028369773,1,0.209,0.167,"vacuolar protein sorting 25 homolog"
"RP13-1016M1.2",NA,NA,0.016652135412441,0.0163978020142873,0.0627778505759462,0.158465437228571,1,0.014,0.008,NA
"ILF3-AS1",NA,NA,0.410091258321877,0.393094559971325,0.062738594994852,0.00250622023895503,1,0.181,0.127,NA
"THOC2","ENSG00000125676",57187,0.795080825891141,0.761716016721351,0.0627099300174324,0.0128906921971676,1,0.294,0.233,"THO complex subunit 2"
"MYLIP","ENSG00000007944",29116,1.06736489968091,1.02247904766393,0.062624137710391,0.044998922722675,1,0.316,0.268,"myosin regulatory light chain interacting protein"
"MYL12A","ENSG00000101608",10627,12.2628063399919,11.7432347745065,0.0625152050139723,0.0147320744423154,1,0.94,0.902,"myosin light chain 12A"
"PLLP","ENSG00000102934",51090,0.980330050111369,0.939234375594702,0.0624813729982287,0.00311318291562952,1,0.297,0.222,"plasmolipin"
"EBPL","ENSG00000123179",84650,1.22731154180789,1.17589066381794,0.0623060933710217,0.00117423291883153,1,0.422,0.329,"EBP like"
"UBAC1","ENSG00000130560",10422,0.242016625983955,0.232248117292188,0.0622694343068315,0.00457609317903616,1,0.131,0.088,"UBA domain containing 1"
"ETF1","ENSG00000120705",2107,0.444374019314339,0.426065647004681,0.0622408566470614,0.00918458995532292,1,0.207,0.154,"eukaryotic translation termination factor 1"
"HPS3","ENSG00000163755",84343,0.0997062908845014,0.0959602791462363,0.0621085289087477,0.102301736168698,1,0.051,0.036,"HPS3 biogenesis of lysosomal organelles complex 2 subunit 1"
"EHMT1","ENSG00000181090",79813,0.292002058798512,0.280154640690406,0.0621016990721466,0.00467107394143814,1,0.138,0.094,"euchromatic histone lysine methyltransferase 1"
"TULP4","ENSG00000130338",56995,0.197010637048327,0.189167600718052,0.0620851845378416,0.207201321587793,1,0.089,0.072,"TUB like protein 4"
"NFKBIL1","ENSG00000204498",4795,0.304368824900225,0.292005502218586,0.0620763904180757,0.104631116354354,1,0.142,0.115,"NFKB inhibitor like 1"
"GTPBP6","ENSG00000178605",8225,0.274825558941524,0.263706727331861,0.0620749635263667,0.036323596889292,1,0.138,0.105,"GTP binding protein 6 (putative)"
"FBXO9","ENSG00000112146",26268,0.32569161737536,0.312470404168219,0.061891546535636,0.0802220974507159,1,0.144,0.115,"F-box protein 9"
"C17orf89",NA,NA,0.682347221780117,0.65414908744328,0.0618914703569389,0.0230797201485898,1,0.276,0.222,NA
"ORMDL2","ENSG00000123353",29095,0.583086019187199,0.559066267807461,0.0618653506685468,0.0081253532285625,1,0.25,0.19,"ORMDL sphingolipid biosynthesis regulator 2"
"LPCAT1","ENSG00000153395",79888,0.207562353415418,0.199326552449862,0.0617124465204184,0.0161645820337894,1,0.108,0.074,"lysophosphatidylcholine acyltransferase 1"
"ELOVL5","ENSG00000012660",60481,0.456074264037672,0.437433023209312,0.0617101232260253,0.000709388849934548,1,0.223,0.155,"ELOVL fatty acid elongase 5"
"MCTS1","ENSG00000232119",28985,0.732907679642593,0.702677333473956,0.0617049078649801,0.00579206580622553,1,0.303,0.234,"MCTS1 re-initiation and release factor"
"ATXN2L","ENSG00000168488",11273,0.278661867123922,0.267455160242476,0.0616785427133051,0.0646631459883421,1,0.136,0.105,"ataxin 2 like"
"FBXO22","ENSG00000167196",26263,0.208055515284706,0.199804798903252,0.0616711917317865,0.0288276455476934,1,0.106,0.077,"F-box protein 22"
"RP5-1085F17.3",NA,NA,0.122975491135992,0.118285214287078,0.061669444978834,0.278380238755544,1,0.051,0.04,NA
"EFNB2","ENSG00000125266",1948,1.77614551153412,1.7023510714832,0.0616074490964527,0.0154418152656885,1,0.376,0.306,"ephrin B2"
"DGAT1","ENSG00000185000",8694,0.181201672428367,0.174083769781951,0.0615962981142197,0.00476984870734257,1,0.105,0.068,"diacylglycerol O-acyltransferase 1"
"PPM1K","ENSG00000163644",152926,0.299957057548373,0.287879121562841,0.0615785605600188,0.0536181881634423,1,0.115,0.087,"protein phosphatase, Mg2+/Mn2+ dependent 1K"
"MRPL9","ENSG00000143436",65005,0.587891535212459,0.563791545520644,0.0615548907142135,0.0674467107762478,1,0.252,0.209,"mitochondrial ribosomal protein L9"
"BCL2L12","ENSG00000126453",83596,0.168052021472408,0.161491097154573,0.061530795612081,0.0555787576828001,1,0.087,0.064,"BCL2 like 12"
"SMIM3","ENSG00000256235",85027,0.0706786074169735,0.0681899175261807,0.0613930168116443,0.0154064785732373,1,0.047,0.027,"small integral membrane protein 3"
"HCFC1R1","ENSG00000103145",54985,0.529894868826017,0.508353489790716,0.0611690613752968,0.0259001526034563,1,0.231,0.181,"host cell factor C1 regulator 1"
"HDAC1","ENSG00000116478",3065,0.713317903280128,0.684167633020154,0.0611574160910508,0.0590021095473124,1,0.293,0.243,"histone deacetylase 1"
"ARHGDIA","ENSG00000141522",396,1.62959343518786,1.562522726588,0.061056159697902,0.0572892620523409,1,0.485,0.423,"Rho GDP dissociation inhibitor alpha"
"DHX30","ENSG00000132153",22907,0.37478209599017,0.359724294083063,0.0609913645164906,0.0187172005250807,1,0.163,0.123,"DExH-box helicase 30"
"STT3B","ENSG00000163527",201595,0.407768996650932,0.391368157547051,0.0609087661155001,0.00794694852732724,1,0.181,0.133,"STT3 oligosaccharyltransferase complex catalytic subunit B"
"ZBTB8A","ENSG00000160062",653121,0.215372799364982,0.206935577197825,0.0608395115211566,0.017726899392956,1,0.094,0.064,"zinc finger and BTB domain containing 8A"
"MBD6","ENSG00000166987",114785,0.16921948603317,0.162703438358116,0.0607042636831867,0.0791915445288317,1,0.084,0.062,"methyl-CpG binding domain protein 6"
"PTK7","ENSG00000112655",5754,0.0467459826384334,0.0452768109510237,0.0606894419542918,0.167079468879892,1,0.037,0.026,"protein tyrosine kinase 7 (inactive)"
"MVD","ENSG00000167508",4597,0.222265259914777,0.213572669771931,0.0606426207237645,0.0727421645050849,1,0.112,0.086,"mevalonate diphosphate decarboxylase"
"MAPK9","ENSG00000050748",5601,0.113954770667237,0.109727678087649,0.0605498406849709,0.115113161219259,1,0.061,0.045,"mitogen-activated protein kinase 9"
"LEPROTL1","ENSG00000104660",23484,0.875065559851128,0.83957269307885,0.0605207411041198,0.0654854821635162,1,0.314,0.261,"leptin receptor overlapping transcript like 1"
"ARIH1","ENSG00000166233",25820,0.487783924438436,0.468211866222705,0.0604885032054083,0.0211783012859858,1,0.199,0.155,"ariadne RBR E3 ubiquitin protein ligase 1"
"ZNF580","ENSG00000213015",51157,0.536160509658249,0.514688416264928,0.0602468292251681,0.000753539487320103,1,0.247,0.176,"zinc finger protein 580"
"MRPL57","ENSG00000173141",78988,1.42989918036055,1.37208716093144,0.0600219517120674,0.00792840200470814,1,0.45,0.364,"mitochondrial ribosomal protein L57"
"GNG7","ENSG00000176533",2788,0.248234386506225,0.238601664948027,0.0598658698249657,0.129054890438036,1,0.103,0.082,"G protein subunit gamma 7"
"PRRC1","ENSG00000164244",133619,0.188401013719665,0.181212068780702,0.0597727270802282,0.00341601660891435,1,0.108,0.069,"proline rich coiled-coil 1"
"SCAMP2","ENSG00000140497",10066,0.473907958763504,0.455142298505461,0.0597394572229455,0.141735236023209,1,0.194,0.162,"secretory carrier membrane protein 2"
"STK38","ENSG00000112079",11329,0.109324001114394,0.105348581513546,0.0597155611354019,0.00484633794309187,1,0.067,0.039,"serine/threonine kinase 38"
"SRSF8","ENSG00000263465",10929,0.569676663244809,0.547091664519552,0.0595675092621077,0.00923569874985007,1,0.257,0.198,"serine and arginine rich splicing factor 8"
"OCIAD1","ENSG00000109180",54940,1.57886036400603,1.51564711070285,0.0593853255318069,0.00231813943757668,1,0.497,0.401,"OCIA domain containing 1"
"RBMS3","ENSG00000144642",27303,0.494033441440173,0.474570340635774,0.0593785269548497,0.00286686169414259,1,0.213,0.154,"RNA binding motif single stranded interacting protein 3"
"MRPL32","ENSG00000106591",64983,0.839610261399373,0.806230844432084,0.0593459387721247,0.0250993285077885,1,0.328,0.268,"mitochondrial ribosomal protein L32"
"CLYBL","ENSG00000125246",171425,0.0605692649318375,0.0585896813504152,0.05925384575343,0.147710961413775,1,0.032,0.021,"citramalyl-CoA lyase"
"NDUFAB1","ENSG00000004779",4706,1.37350102668444,1.31873294750116,0.0592064063157639,0.0145321591945465,1,0.455,0.382,"NADH:ubiquinone oxidoreductase subunit AB1"
"RPIA","ENSG00000153574",22934,0.369033144891813,0.354666378861758,0.0591511934272899,0.000235061407817074,1,0.179,0.115,"ribose 5-phosphate isomerase A"
"HSD17B10","ENSG00000072506",3028,0.836398135474136,0.8033368545039,0.0590073644877754,0.0023734402976238,1,0.332,0.253,"hydroxysteroid 17-beta dehydrogenase 10"
"TFEB","ENSG00000112561",7942,0.13428507713156,0.129365907825072,0.0589576699441099,0.0480631214120732,1,0.075,0.052,"transcription factor EB"
"WSCD1","ENSG00000179314",23302,0.0640650787403214,0.0619581393001186,0.0589475384861533,0.125790484254157,1,0.038,0.026,"WSC domain containing 1"
"RHBDD1","ENSG00000144468",84236,0.0356497799276758,0.0346843641810677,0.0587890438754357,0.901252132008462,1,0.023,0.022,"rhomboid domain containing 1"
"PRKCH","ENSG00000027075",5583,0.966508973120571,0.92838886171348,0.0587659843021046,0.00220633431517369,1,0.361,0.277,"protein kinase C eta"
"SMARCA2","ENSG00000080503",6595,0.462336553700165,0.444350656499411,0.0587330447004586,0.00502295672754849,1,0.212,0.156,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
"SPG7","ENSG00000197912",6687,0.58119148365467,0.558471978040344,0.0587127082657954,0.00667675481088608,1,0.219,0.165,"SPG7 matrix AAA peptidase subunit, paraplegin"
"MSTO1","ENSG00000125459",55154,0.0445828499236956,0.0432631002037544,0.0587114774912694,0.444567722621498,1,0.029,0.024,"misato mitochondrial distribution and morphology regulator 1"
"NANP","ENSG00000170191",140838,0.0324482041068302,0.0316128544570295,0.0586898346041895,0.761794966520893,1,0.018,0.016,"N-acetylneuraminic acid phosphatase"
"MPV17L2","ENSG00000254858",84769,0.104259551523575,0.100563055850753,0.0586675359675501,0.0105711319047155,1,0.068,0.042,"MPV17 mitochondrial inner membrane protein like 2"
"FUS","ENSG00000089280",2521,3.70382947248972,3.55771305362378,0.0582534794238105,0.0825655049693489,1,0.705,0.621,"FUS RNA binding protein"
"RAD17","ENSG00000152942",5884,0.120069186763885,0.115779924748907,0.0582064514521039,0.163858281046931,1,0.061,0.046,"RAD17 checkpoint clamp loader component"
"PHF23","ENSG00000040633",79142,0.187141783924781,0.18021034607976,0.0581263437979644,0.0493885181204821,1,0.104,0.077,"PHD finger protein 23"
"ISOC2","ENSG00000063241",79763,0.531116765263473,0.510658936645385,0.0579657498013011,0.00513675718458665,1,0.238,0.18,"isochorismatase domain containing 2"
"SFR1","ENSG00000156384",119392,0.197269978677053,0.189978051945514,0.0578277999976526,0.0304481161187549,1,0.093,0.065,"SWI5 dependent homologous recombination repair protein 1"
"ZC3H14","ENSG00000100722",79882,0.275850493473712,0.265473247740581,0.0578161678386004,0.220935619898748,1,0.115,0.097,"zinc finger CCCH-type containing 14"
"CAPN3","ENSG00000092529",825,0.0313869705839951,0.030613448697713,0.0577917897501967,0.555476331393816,1,0.015,0.012,"calpain 3"
"PHF21A","ENSG00000135365",51317,0.126584589410067,0.122074326260338,0.0577761059028274,0.080099165186043,1,0.068,0.049,"PHD finger protein 21A"
"PVRL1",NA,NA,0.0257647176089043,0.0252127827697174,0.0577461891856084,0.0906356286368209,1,0.016,0.008,NA
"SEC61G","ENSG00000132432",23480,2.34441350770735,2.25305279306437,0.0576399169045136,0.012778874431593,1,0.624,0.52,"SEC61 translocon subunit gamma"
"MT-ND3","ENSG00000198840",4537,15.8310866569808,15.2118017626063,0.0576127837694647,0.119647580540754,1,0.919,0.877,"NADH dehydrogenase subunit 3"
"SRGN","ENSG00000122862",5552,6.18936464724089,5.9478731031029,0.0575288285950819,1.9138829552889e-05,0.469896543182531,0.758,0.604,"serglycin"
"GBAS",NA,NA,0.438294263464684,0.421640917854778,0.0574570395628025,0.0738598339294054,1,0.194,0.158,NA
"SRM","ENSG00000116649",6723,0.420545694757595,0.404621785113319,0.0573272458042884,0.00897021655673962,1,0.207,0.156,"spermidine synthase"
"USP5","ENSG00000111667",8078,0.185487714539286,0.178728383725607,0.0572677311661161,0.0483259872562478,1,0.096,0.071,"ubiquitin specific peptidase 5"
"OAZ2","ENSG00000180304",4947,1.67122005209656,1.6066619557633,0.0572478615519098,0.000429517244712416,1,0.471,0.369,"ornithine decarboxylase antizyme 2"
"EXOSC7","ENSG00000075914",23016,0.23568671129919,0.226978742470082,0.0572361919715112,0.333607202575618,1,0.112,0.097,"exosome component 7"
"EVL","ENSG00000196405",51466,0.807122108364706,0.776224784762095,0.0571666656255358,0.00189701275319044,1,0.283,0.21,"Enah/Vasp-like"
"BEND5","ENSG00000162373",79656,0.120240077747789,0.116031868262371,0.0571213409356752,0.299149202164149,1,0.054,0.044,"BEN domain containing 5"
"HSDL2","ENSG00000119471",84263,0.171389497862061,0.165252486663099,0.0566275184018785,0.0707387570162821,1,0.086,0.064,"hydroxysteroid dehydrogenase like 2"
"TLE3","ENSG00000140332",7090,0.173610396323816,0.16738965038753,0.0566125073945876,0.040401099968347,1,0.085,0.06,"TLE family member 3, transcriptional corepressor"
"ZNF24","ENSG00000172466",7572,0.573592553564268,0.551981670913328,0.0566085461957114,0.00571347183580083,1,0.237,0.178,"zinc finger protein 24"
"ATP9A","ENSG00000054793",10079,0.0797475721519738,0.0771396503257854,0.0565957904986236,0.267518324924236,1,0.049,0.039,"ATPase phospholipid transporting 9A (putative)"
"TMCC1","ENSG00000172765",23023,0.15117882454618,0.145825558205847,0.0565702488710742,0.125431259650456,1,0.075,0.057,"transmembrane and coiled-coil domain family 1"
"TPRKB","ENSG00000144034",51002,0.873808181736793,0.840687273331621,0.0565369880699876,0.000943780414113756,1,0.34,0.255,"TP53RK binding protein"
"SOCS7","ENSG00000274211",30837,0.0517031489565593,0.0501762101685141,0.0565356799541226,0.478384559915108,1,0.025,0.02,"suppressor of cytokine signaling 7"
"DYNLRB1","ENSG00000125971",83658,2.68535714781632,2.58316256789363,0.056232609383269,0.0527025779675444,1,0.648,0.568,"dynein light chain roadblock-type 1"
"STMN3","ENSG00000197457",50861,0.129519730402909,0.125039802097019,0.0561058496942777,0.0141979845293807,1,0.066,0.041,"stathmin 3"
