"cytotoxicity_score","inflammatory_score","general_stress_score","PTGDR","PTGDS","PTGDR_level","PTGDS_level"
0.806213017751479,0.183971194179442,0.381040184973805,0,0,"-","-"
0.710314221587431,0.302386874048777,0.327699241958615,0,0,"-","-"
0.684809222607631,0.25992056126805,0.227734363567185,0,0,"-","-"
0.673995103040196,0.291176361409109,0.504287763046214,0,0,"-","-"
0.838859416445623,0.216414863209473,0.211388181578716,0,0,"-","-"
0.584829626606815,0.271687887449423,0.452790704480932,0,0,"-","-"
0.781779228728831,0.238576042169346,0.481253841425937,0,0,"-","-"
0.6785349928586,0.179479564943019,0.336611350133169,0,0,"-","-"
0.847837176086513,0.180333345706968,0.43280065560336,0,4.03843897946203,"-","+"
0.749183840032646,0.253572886892609,0.388840108876987,0,0,"-","-"
0.792848398286064,0.121014143063959,0.134881610911113,1.80734463789444,0,"+","-"
0.803407467863701,0.155091131816326,0.259358445283461,0,0,"-","-"
0.356865945725362,0.163443334941906,0.396566862762315,0,0,"-","-"
0.594623546215058,0.176992464456736,0.220812479878245,0,0,"-","-"
0.793817588247296,0.1795166858458,0.350542921532473,0,0,"-","-"
0.598347276066109,0.180853038345893,0.289109374542687,0,0,"-","-"
0.827178126912875,0.181001521957014,0.298006848713671,1.48402007583878,0,"+","-"
0.559120587635176,0.15033965626044,0.316416425205608,0,0,"-","-"
0.75005100999796,0.266416719254612,0.396976614862294,0,0,"-","-"
0.52933074882677,0.254315304948216,0.506643837621096,0,0,"-","-"
0.547439298102428,0.17636140910947,0.304987268416893,0,0,"-","-"
0.840899816364007,0.292030142173058,0.293543477624609,1.37478077060808,0,"+","-"
0.681034482758621,0.147778313968596,0.145681505546287,0,0,"-","-"
0.708885941644562,0.260625858420877,0.441463985717213,0,0,"-","-"
0.810956947561722,0.0900553101451427,0.460063804255568,0,0,"-","-"
0.710977351560906,0.297264189465088,0.385825504141423,0,0,"-","-"
0.820087737196491,0.180853038345893,0.311894518102262,0,0,"-","-"
0.804682717812691,0.341623668287613,0.434937220124682,0,0,"-","-"
0.811824117527035,0.273024239949516,0.42523487575731,1.65034071177037,1.65034071177037,"+","+"
0.585237706590492,0.261813727309848,0.347264904732637,0,0,"-","-"
0.643236074270557,0.179145476817996,0.436298182456757,0,0,"-","-"
0.884564374617425,0.271873491963325,0.436898176603155,0,0,"-","-"
0.774331769026729,0.193474145291213,0.273582696754178,0,0,"-","-"
0.43883901244644,0.176064441887227,0.271372962215003,0,0,"-","-"
0.546878188124872,0.238910130294369,0.349606345303948,0,0,"-","-"
0.874668435013263,0.0874568469505178,0.352445341996663,0,0,"-","-"
0.723321771067129,0.172463714317532,0.343533233822109,1.34971511480258,0,"+","-"
0.566619057335238,0.302312632243216,0.303743378113384,0,0,"-","-"
0.632932054682718,0.301124763354245,0.345977112418415,0,0,"-","-"
0.581922056723118,0.176992464456736,0.395132730412386,0,0,"-","-"
0.520506019179759,0.245703255503174,0.333216261304768,0,0,"-","-"
0.696082432156703,0.179293960429118,0.383952351684374,0,1.71223383442917,"-","+"
0.727402570903897,0.263855376962768,0.31416278865572,1.64424687740413,0,"+","-"
0.736533360538666,0.204239207097517,0.184476249012205,0,0,"-","-"
0.847888186084473,0.197483202791492,0.491102525829016,1.44764588007413,4.85101824419294,"+","+"
0.587074066517037,0.283715059950258,0.187578657769192,0,0,"-","-"
0.820852887165885,0.171350087234122,0.443322504170691,0,1.63089866128181,"-","+"
0.7295449908182,0.244107056683619,0.0917405683846987,1.85350210489353,0,"+","-"
0.508671699653132,0.268755336129775,0.370503702402903,0,0,"-","-"
0.846816976127321,0.0906863654924088,0.281441156671642,1.50411628685348,0,"+","-"
0.426392572944297,0.180333345706968,0.248514648637574,0,0,"-","-"
0.701999591920016,0.174022792234307,0.286972810021366,0,0,"-","-"
0.583350336665987,0.203682393555811,0.360845260046243,0,0,"-","-"
0.549479698020812,0.324288206689187,0.466473497819533,0,0,"-","-"
0.834370536625179,0.244663870225324,0.37568413966693,0,0,"-","-"
0.812997347480106,0.274063625227366,0.403576550472678,0,0,"-","-"
0.598092226076311,0.209584617097888,0.342640559604297,0,0,"-","-"
0.823505407059784,0.263558409740525,0.3177188515234,2.19686910077171,0,"+","-"
0.700877371964905,0.276439363005308,0.328167530072877,0,0,"-","-"
0.340389716384411,0.176509892720591,0.37274270494922,0,0,"-","-"
0.668026933278923,0.234158654738483,0.21819299323909,1.69387047869308,3.46834129799287,"+","+"
0.807845337686186,0.206911912097702,0.484209910147218,0,0,"-","-"
0.760406039583758,0.26830988529641,0.390479117276905,0,0,"-","-"
0.815955927361763,0.269015182449237,0.41916176427547,0,0,"-","-"
0.685523362579066,0.270871227588255,0.329938244504932,0,0,"-","-"
0.785655988573761,0.179293960429118,0.176617789094741,2.37591538013376,0,"+","-"
0.853856355845746,0.233230632168974,0.316240817162759,0,0,"-","-"
0.594266476229341,0.088830320353391,0.434761612081833,0,2.74444903630255,"-","+"
0.701234441950622,0.28078250863061,0.386074282202125,1.85668621861495,0,"+","-"
0.583605386655785,0.296670255020602,0.220051511692569,0,0,"-","-"
0.828300346867986,0.334347971342663,0.312070126145111,0,0,"-","-"
