B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
GSM773576	0.206213638416713	-0.210029062351745	0.166152570982244	-0.126026928749899	-0.288380090594305	-0.130697304810355	0.319557549943019	-0.343211556236693	0.277879023563559	-0.013955415208237	-0.0490452755701324	0.0174102531979874	-0.42037138681871	-0.387215283070129	0.21668702850421	-0.046335048775594	0.079130591261135	-0.0645086228537361
GSM773577	0.132242362572336	-0.164671952541544	0.0980691295024253	-0.123806410894704	-0.341465387818444	-0.194154937695981	0.148921727025372	-0.235067008735049	0.133910201619668	-0.29099131325421	-0.172928312435072	-0.109280119308487	-0.379249027028825	-0.377340628390557	0.108706245603093	-0.109040803024515	-0.0458170957857849	-0.236210947396561
GSM773578	-0.240803275220536	-0.211927598165818	0.0168202034145219	-0.151232708005177	-0.270177804320339	-0.261864333777444	0.117784891321079	-0.225254691704375	-0.033869141184844	-0.21169793760395	-0.303460229737049	-0.0557910032371507	-0.437763595711028	-0.36351542183336	0.0853979606634069	-0.168605912777915	-0.0432776015722728	-0.252526875138477
GSM773579	-0.165863545362089	-0.347673410424802	-0.0359267780664959	-0.200286588669212	-0.352011827977853	-0.25337302968314	0.150754061043975	-0.0843108140550277	0.0903121353104949	-0.219512114603126	-0.0346612532817143	0.0233711724557402	-0.484222342015712	-0.323433703894513	0.0388434481942858	-0.171291519047383	0.00441899874673872	-0.231461724254866
GSM773580	0.0971366623857196	-0.177723183881012	0.141430727556708	-0.111116133825376	-0.299576272661459	-0.153506940478794	0.255199884442144	-0.288294803857236	0.157559647771383	-0.138921883017084	-0.00600960380821291	-0.0303831795795318	-0.445197490587104	-0.31766000112619	0.184752790931222	-0.0981294940436751	-0.00355096142633795	-0.213459691039603
GSM773581	-0.183321053342791	-0.19443853648128	0.076423755510485	-0.202263277983928	-0.358949820583383	-0.187897279948583	-0.116639486400367	-0.237214801119589	-0.0263320345843141	-0.196148856492885	-0.256857368327736	0.0253519371254394	-0.475352733157687	-0.323830316565554	0.138173180877506	-0.212970364831055	-0.0983359503313534	-0.241368238430954
GSM773582	-0.112751907042287	-0.22948004018204	-0.0565302544604066	-0.183067897051258	-0.378894648423503	-0.19770273465331	-0.0865438770029137	-0.321676708466361	0.011683451834264	-0.252269883818324	-0.314958996352843	-0.00513909325141311	-0.461477887726119	-0.347778310629034	0.0338136183842196	-0.211950294114453	-0.0764433155250057	-0.301958909618287
GSM773583	0.0275413487629992	-0.156763421541875	0.20878612383368	-0.0744493650544444	-0.317666335171627	-0.147643879165979	0.184546762835487	-0.223585280728687	0.0674378332794709	-0.0629619553229452	-0.105395482885628	0.18492903627177	-0.425656416947207	-0.272300033400856	0.24082912643689	-0.0356599037903678	-0.00288840234450387	-0.111920903768529
GSM773584	-0.207410304036834	-0.337592430558105	0.00251750590736523	-0.216271999509248	-0.421367185030118	-0.197992779832659	0.050218503137241	-0.34932118372035	0.072896479593721	-0.260813411699493	-0.30609451837103	0.027171970306806	-0.424926020747389	-0.352609884727384	-0.0261422686749232	-0.2503753949276	-0.0938577595534478	-0.215323900973433
GSM773585	-0.26309050320884	-0.262852741195051	-0.0600419764460014	-0.201627290251925	-0.405624406627496	-0.223698977811231	0.117707571743897	-0.176125542567963	0.0902616381411385	-0.157775495035182	-0.136546574921029	0.0991070816876982	-0.426371970718528	-0.312874092102478	0.0290660806714301	-0.150090109237932	-0.0692227460525419	-0.132010745335992
GSM773586	-0.142461474636568	-0.249286386276937	0.00135179982209884	-0.18934661995011	-0.324336289617663	-0.217940033735883	-0.095483181885901	-0.133800577107606	0.070370362280435	-0.185449187835658	-0.293385138303629	0.0259595569144071	-0.380414771228083	-0.363803115188999	0.0778280032325334	-0.223731029339865	-0.110103679130049	-0.280093252155579
GSM773587	-0.0990623580212662	-0.306432344830812	-0.0072726223362089	-0.207207096188761	-0.325006676891572	-0.220611031659889	0.111328589815858	-0.200526460050965	0.0921037497726735	-0.187997597558608	-0.150144998258629	-0.048385834710759	-0.482132560302767	-0.331587979070272	0.0163727232267682	-0.240428092991339	-0.0583438583394182	-0.181878785538749
GSM773588	0.0163155145303057	-0.217894569366691	0.124427041725754	-0.0965039528156697	-0.294853390056356	-0.131157927734815	0.281973136156209	-0.332136649789598	0.274960798640454	-0.184500521428886	0.0303940404748535	0.000405027859670188	-0.4070776010751	-0.368897056130013	0.163399998830862	-0.0652930528506652	0.000408084327015961	-0.159854919607209
GSM773589	-0.0641960847321141	-0.261672726803602	0.162813814160344	-0.128911675472456	-0.316452388680975	-0.205026896674398	0.109695276190908	-0.158274816890514	0.0700180774168646	-0.011002274688949	-0.271999706278373	0.161675581519545	-0.451240018110842	-0.280255923369899	0.226255137492397	-0.0444426540595819	-0.0140268423639612	-0.134779879104758
