B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
TCGA-44-7659_T_LUAD	0.405726909785317	0.163211378702521	0.270174590609734	0.0999744945237901	0.126077439971041	0.245013066210944	0.38605059204158	0.260889799118843	0.333755696612105	0.119819984188374	0.226025891158748	0.314568547113897	-0.192996622622548	0.0464928580714475	0.341084744058883	0.317320362238495	0.269946814385581	0.101041337080362
TCGA-44-6146_T_LUAD	0.0592167378211624	0.101343805671901	0.125609679294526	0.0594336275268529	0.115777570396317	0.126858006472477	0.422185373275282	0.158486034393218	0.322476200740023	0.0160139947998277	0.0129963724251979	0.136442869826607	-0.238193724665343	0.0413693685673553	0.196204273188615	0.257592856596416	0.133170498054845	0.00520036184750924
TCGA-L9-A50W_T_LUAD	0.247803943614925	0.198068860060061	0.11083984516635	0.0966249361260787	0.192723328118826	0.206531664846048	0.401688922725263	0.251241855034366	0.316857550833651	0.111397904906332	0.307422426875364	0.315251340868314	-0.22722678381436	0.0796924880469852	0.318795475764772	0.300942224293127	0.23461572143048	0.0706524337701479
TCGA-75-7025_T_LUAD	0.445440153969607	0.2789656284894	0.298951846384062	0.158177479868343	0.171045154791242	0.28224004799728	0.471048583456901	0.221279725738328	0.463204802084809	0.143359501395994	0.26205044851665	0.337966092852914	-0.134318077707676	0.0536780753944666	0.392591255619389	0.383081498111267	0.249103116793096	0.109318493056061
TCGA-05-4424_T_LUAD	0.259041793656204	0.263129007599007	0.318960918773965	0.164869169150294	0.228851193871909	0.299691330672282	0.491376487376492	0.305504200708574	0.453209806773146	0.181263192753177	0.276549349121691	0.406662421602889	-0.181526078988395	0.228977670633025	0.396801930309395	0.338060317623149	0.288802207718966	0.110563517970944
TCGA-62-A46P_T_LUAD	0.275090577751749	0.134036230150393	0.181082309986384	-0.0186807471982388	0.151238371336152	0.127707302850433	0.473936455849429	0.0168937053903422	0.320423736000213	0.127297097122299	0.212466265245051	0.312201081949963	-0.26023744954469	0.194810575904842	0.317592533638682	0.283878281363616	0.203883346091563	0.18898499434752
TCGA-38-4627_T_LUAD	0.292966940367475	0.280110748240313	0.28163649489907	0.240794402703935	0.207778484130953	0.284326730979494	0.542668407085798	0.250215338072562	0.520371069370763	0.223993316672862	0.332454443849691	0.471579187464527	-0.11880698745296	0.284206859922101	0.392133004994656	0.328417313913617	0.288720818770468	0.224603904277617
TCGA-86-8073_T_LUAD	0.20788619910014	0.173798115471977	0.255986260820693	0.103410670515137	0.084085105460725	0.291107306984666	0.442757304604582	0.213176834510609	0.440172625593359	0.0966256671937578	0.203796474382255	0.346061349480394	-0.160988845524484	0.109054963619375	0.344701609704333	0.283188937088859	0.233782363384648	0.0982089911269654
TCGA-69-7765_T_LUAD	0.389282950874189	0.223466279595552	0.324673458453083	0.120708915130041	0.141219981327077	0.349299231418773	0.437297159483318	0.221157857099881	0.427426194899583	0.153156468414038	0.186190091114202	0.418863548519405	-0.241152911464404	0.0108439023641742	0.383686097712689	0.290416996247531	0.296121047279367	0.0799587187495213
TCGA-55-6984_T_LUAD	0.412406827268959	0.264534202381588	0.290476360614678	0.128306585360591	0.197266860604509	0.272217156117667	0.445044099538521	0.266469121607067	0.301787962837829	0.158957996511138	0.151632858514493	0.342259294918374	-0.233032372181861	0.225762774341072	0.315044412163216	0.260679975751884	0.205693600337646	0.175327798832017
TCGA-69-7764_T_LUAD	0.364074708248496	0.246494395976558	0.322834640502646	0.157085009439874	0.192711633948392	0.263111896534114	0.418425741405082	0.122850064851949	0.29536061899177	0.123072128288166	0.133774660364224	0.173443191072448	-0.265657196666719	0.00346437863593353	0.406167328901364	0.290672640216544	0.248363089411753	0.0550194007436926
TCGA-NJ-A4YI_T_LUAD	0.134479223155593	0.166769378896174	0.175122641615122	0.111316745802425	0.111972366234079	0.260626168444392	0.34551706312765	0.228840538665957	0.361481206747393	-0.0444219382594657	0.0862261522824039	0.390894475770386	-0.135052883967027	0.1336198092451	0.311005587999676	0.179965975260507	0.171723724409323	0.000113359586498076
TCGA-86-A4P7_T_LUAD	0.4005668719364	0.258268001099453	0.348770693757223	0.18850886954757	0.150084734469099	0.333050684226887	0.564964925022332	0.292149506232862	0.43682576973285	0.20514281085171	0.277132639747561	0.378761645794567	-0.173770547598411	0.117598610168867	0.441327373811752	0.390435570899734	0.321677515861176	0.166472026320093
TCGA-55-8620_T_LUAD	0.399632268969078	0.207639525652967	0.303894948554603	0.126843510612335	0.219204278638331	0.293530753366538	0.333175768249596	0.0947060271455422	0.32389128975441	0.138463500337238	0.178401963034267	0.280859389586388	-0.178053422558923	0.264416565047887	0.401784767056089	0.33754688373617	0.302407438674679	0.171900776573325
