SLCO2A1	PTGDR	PTGDS	HPGDS
GSM773691	9.77473238108174	5.26902059973182	10.6630783989413	8.9407998465904
GSM773692	11.0329221011797	5.43148036226394	11.1931777581184	8.86933689572804
GSM773693	9.46694885213916	3.96358776678062	10.9263531730986	10.0991818185926
GSM773694	9.39421486419169	4.95813033822299	11.8514480775463	8.26098866849245
GSM773695	9.25475322727413	6.10309830155223	13.0670634569805	9.85804519984672
GSM773696	9.53531717917337	4.14845265481706	11.442745405132	9.8287884857878
GSM773697	8.62066558056838	5.65482845265666	7.41257684460612	7.95625882005813
GSM773698	9.3774669385097	5.52391654043237	9.37936057601403	8.35701304856544
GSM773699	10.2044090153409	4.88978136333079	10.655709710916	8.92846869062035
GSM773700	10.1413762046273	4.71384679109455	10.796970900925	8.38772466850451
GSM773701	11.091977518274	5.65013711606024	10.7509863120571	8.86911075639693
GSM773702	9.81655058981683	4.67831796460989	9.9869645088634	8.58116622804656
GSM773703	9.98727950497058	4.97661016807657	9.27501144914037	6.99061660403128
GSM773704	10.4128498908692	6.60315123552365	11.9252904782236	8.39436695479097
GSM773705	11.3464320667801	4.23708886898742	11.3905779436764	9.97925740707277
GSM773706	8.65762500087274	4.2598450745156	11.1307311324399	9.3050621686919
GSM773707	9.48383854587504	4.90234463386851	10.9136118627988	10.166967603371
GSM773708	9.65185679178413	3.00013987041754	8.05320931629185	8.26481038193319
GSM773709	9.67856774631512	6.84516077036866	11.1412869356414	8.71234334175335
GSM773710	9.91536164816366	5.87458292916387	10.4853420949307	9.01880606695846
GSM773711	9.40045339419453	5.24283040134329	12.247211633325	10.5006487306833
GSM773712	9.88961773181862	4.66413018634048	9.99599118535933	8.69060636001315
GSM773713	10.0951617414553	4.66190417122655	9.77509209725624	9.75672643375954
GSM773714	8.53276032976591	2.93144010152487	9.81063177551447	9.38640569189921
GSM773715	8.8973835381815	3.70950040516503	7.02312736040726	8.97200758454044
GSM773716	9.89018324666794	5.02531593527166	8.41638974026034	8.85442806038655
GSM773717	10.3316466658296	4.67352565410904	10.5929028471328	6.98205146670736
GSM773718	9.92274092774912	5.53590828018198	11.457679049007	10.0943824937444
GSM773719	9.8454586876678	5.03853052658193	12.3221173113672	9.93422430915116
GSM773720	9.10923987701234	5.23810131234082	8.56283234298037	9.87417842349251
GSM773721	11.2899858904235	5.63927767780822	10.8776688446854	9.57200536788822
GSM773722	9.22791070920024	4.60127932450283	10.8808957222575	10.1207565969175
GSM773723	9.04365482199658	4.61527493201447	11.9122562124426	11.0734552298259
GSM773724	9.53602802597335	5.29689241589927	10.434690462183	9.45291524683859
GSM773725	9.52095962305656	4.35621571532386	9.91623515086263	9.19299179732764
GSM773726	9.73983932879749	4.83030130869346	9.27297103435022	8.07314702559781
GSM773727	9.08790831064256	5.23876850940724	9.48437803744336	9.47931545546431
GSM773728	10.9535198885377	5.30850729935792	9.61640851716345	9.91488199149048
GSM773729	10.6561197555418	5.09985231910091	9.57842540359187	9.80887410418983
GSM773730	9.48341212887884	4.29187024665441	10.314991167984	8.70977448611361
GSM773731	11.4670178072393	5.01585312989797	10.3715881584859	8.76081809728112
GSM773732	9.48211275503802	4.08231574910104	9.62228478193734	8.75329398061216
GSM773733	9.69856507797029	6.18089168538028	9.45411287561519	7.38198066809847
GSM773734	11.85062114383	6.1486143273722	11.5389573631235	8.90387973741203
GSM773735	10.6998720655097	5.29538294459992	11.0974023767543	10.1101429215258
GSM773736	9.59000498937779	4.87605140931159	11.3219398383292	10.0742379514669
GSM773737	10.6034451622658	4.2286924008321	10.8021685619034	7.24792276772841
GSM773738	9.86453238087281	4.99764538298566	8.97230773725471	7.56114968424347
GSM773739	10.3234652111935	4.57259766297672	11.083450719689	8.95613740668041
GSM773740	10.3537964434782	4.37774714286896	9.42493667868265	8.29907977312821
GSM773741	8.61093919240204	3.65577803881885	9.37074471649496	7.95193451001224
GSM773742	10.5582465843937	3.39735435948456	8.10543880924783	7.95064104197341
GSM773743	9.55722051949737	4.63781003594911	10.6273478823619	9.7623581181798
GSM773744	9.96859249680701	4.31395212495133	10.3654436641143	9.18464660059775
GSM773745	9.2316762420127	5.31563387532797	10.5071878061311	9.28236383632719
GSM773746	9.3739065579723	4.92807356203322	10.3814304843694	9.48113800112121
GSM773747	9.29790419488469	4.65327487314607	10.6314084542847	8.35881376687297
GSM773748	9.56730852308696	4.78789689864227	11.2069877315847	9.99399813652979
GSM773749	10.7612447934148	5.12316324025115	9.88491200060391	9.88874668823044
GSM773750	9.62096444525161	4.63138340076682	11.2705959237439	10.1376240293494
GSM773751	9.75148932936442	3.98573036607783	8.91872707751167	9.54237443201821
GSM773752	9.07986714067541	4.45871198544312	10.7854567960846	8.56103249582846
GSM773753	10.154478149801	5.51527519142522	10.0249521025865	9.44823826323539
GSM773754	9.43427522452494	5.68250386191777	10.8693947825963	8.27429232286071
GSM773755	8.4982105704498	4.90331298371033	9.31465144546597	8.72470173230383
GSM773756	10.2123188492172	6.11979395238567	11.539014858292	8.13404772996219
GSM773757	10.2850109735068	5.27803768334615	9.45275022749565	9.56906046428111
GSM773758	9.40006758522892	5.50510155046096	10.7474726020737	8.74783343955496
GSM773759	9.08039811263327	4.27699205307369	10.7536853102875	9.45011812434816
GSM773760	9.26603291045686	4.78935447736514	10.9331960801928	9.73920456417579
GSM773761	9.77908879738158	5.6248004198383	12.0436817283652	10.6405762208732
GSM773762	10.0043499799621	4.99132747249424	11.5097313150035	8.15670725772303
GSM773763	11.4615270759001	5.47120938010102	11.6571155690232	9.50046308504801
GSM773764	9.21514442685633	5.79905257557864	10.1088850480282	7.79283056558703
GSM773765	9.15209796443117	5.2830473001298	11.7289680645467	9.79234577165718
